company_id,year,npm,opm,roe,roce
ZYDUSLIFE,Mar 2013,10.85246932997798,17.772884554891473,0.0,0.0
ZYDUSLIFE,Mar 2014,11.572535991140642,16.65282392026578,0.0,0.0
ZYDUSLIFE,Mar 2015,13.732516472084152,20.298231418333142,0.0,0.0
ZYDUSLIFE,Mar 2016,20.83377532619073,24.73745624270712,0.0,0.0
ZYDUSLIFE,Mar 2017,16.179607508532424,20.285836177474405,0.0,0.0
ZYDUSLIFE,Mar 2018,15.203695926081478,23.77992440151197,0.0,0.0
ZYDUSLIFE,Mar 2019,14.42351511468935,22.717605954731884,0.0,0.0
ZYDUSLIFE,Mar 2020,8.447344418718867,19.63095488669052,0.0,0.0
ZYDUSLIFE,Mar 2021,15.169397389613994,23.542071646764786,0.0,0.0
ZYDUSLIFE,Mar 2022,30.562541363335537,22.11780277961615,0.0,0.0
ZYDUSLIFE,Mar 2023,12.136682717410222,22.393687996751176,0.0,0.0
ZYDUSLIFE,Mar 2024,20.32536962193687,27.543868624341332,0.0,0.0
ZYDUSLIFE,TTM,20.661887916589087,29.221746415937446,0.0,0.0
INDIGO,Mar 2013,8.551559274149733,90.7095512332935,0.0,24.5
INDIGO,Mar 2014,4.263740217684627,96.10506431591257,0.0,24.5
INDIGO,Mar 2015,9.364452423698385,86.33393177737881,0.0,24.5
INDIGO,Mar 2016,12.304832713754648,80.39653035935564,0.0,24.5
INDIGO,Mar 2017,8.928955866523143,88.06243272335846,0.0,24.5
INDIGO,Mar 2018,9.738934016767299,86.8381043395161,0.0,24.5
INDIGO,Mar 2019,0.547426044846826,100.52988033828123,0.0,24.5
INDIGO,Mar 2020,-0.69358988701197,88.62009173285603,0.0,24.5
INDIGO,Mar 2021,-42.14876033057851,99.97950959633904,0.0,24.5
INDIGO,Mar 2022,-1.2224750298870077,97.84813543635032,0.0,24.5
INDIGO,Mar 2023,-0.582228262865959,88.02483194357713,0.0,24.5
INDIGO,Mar 2024,11.852722628584697,76.29890862649484,0.0,24.5
INDIGO,TTM,7.942361002144463,79.1987028610283,0.0,24.5
